BAN,BAN,Order ID ,Order ID 
BAN,148858637,Order ID ,2327300143
BAN,148861196,Order ID ,2331096129
BAN,148778725,Order ID ,2318507308
BAN,148862911,Order ID ,2321228142
BAN,148608593,Order ID ,2310859029
BAN,148559188,Order ID ,2306405301
BAN,148125567,Order ID ,2272781592
BAN,148868554,Order ID ,2325073144
BAN,148867926,Order ID ,2325093712
BAN,148771001,Order ID ,2327615383
BAN,148868071,Order ID ,2323771237
BAN,148862053,Order ID ,2321453358
BAN,148869429,Order ID ,2325253108
BAN,148562725,Order ID ,2302034896
BAN,148868076,Order ID ,2325306508
BAN,148869481,Order ID ,2323856257
BAN,141600243,Order ID ,2331550404
BAN,148868537,Order ID ,2327927875
BAN,148874206,Order ID ,2327975383
BAN,146811231,Order ID ,2325538243
BAN,148771123,Order ID ,2325548464
BAN,148875397,Order ID ,2331790821
BAN,148694045,Order ID ,2317935840
BAN,148875286,Order ID ,2332156209
BAN,148871495,Order ID ,2331718617
BAN,144499121,Order ID ,2317469584
BAN,147795307,Order ID ,2243660719
BAN,148877682,Order ID ,2324592829
BAN,148878804,Order ID ,2328560803
BAN,148879235,Order ID ,2328565975
BAN,148872950,Order ID ,2324640853
BAN,148880064,Order ID ,2332442424
BAN,148885834,Order ID ,2328905539
BAN,148886771,Order ID ,2325053929
BAN,147248758,Order ID ,2322910278
BAN,148622358,Order ID ,2302556442
BAN,148442731,Order ID ,2329253635
BAN,148717128,Order ID ,2313557668
BAN,147371330,Order ID ,2329410535
BAN,148610941,Order ID ,2310295620
BAN,148764794,Order ID ,2322660453
BAN,148892078,Order ID ,2325489925
BAN,148829687,Order ID ,2328641901
BAN,148893868,Order ID ,2333925840
BAN,148892821,Order ID ,2327505160
BAN,148894704,Order ID ,2330066491
BAN,147958124,Order ID ,2255415628
BAN,148440209,Order ID ,2295940051
BAN,148418738,Order ID ,2234315984
BAN,148598773,Order ID ,2303642521
BAN,148667957,Order ID ,2306070078
BAN,148705975,Order ID ,2312942956
BAN,148760744,Order ID ,2322055032
BAN,148761846,Order ID ,2322199404
BAN,148011370,Order ID ,2334108672
BAN,148775400,Order ID ,2317922788
BAN,148436933,Order ID ,2295669883
BAN,148846027,Order ID ,2323326916
BAN,139010219,Order ID ,1463586795
BAN,141741551,Order ID ,1487929019
BAN,148492731,Order ID ,2329011559
BAN,148429495,Order ID ,2332863897
BAN,148931370,Order ID ,2336131464
BAN,148794026,Order ID ,2324285680
BAN,148577185,Order ID ,2336326749
BAN,148764802,Order ID ,2319305263
BAN,148771569,Order ID ,2336807028
BAN,146438877,Order ID ,2328690697
BAN,148941518,Order ID ,2326914210
BAN,148938777,Order ID ,2329094077
BAN,148938777,Order ID ,2328840025
BAN,148948263,Order ID ,2337571020
BAN,148942175,Order ID ,2330793700
BAN,148950460,Order ID ,2329486873
BAN,148899886,Order ID ,2333906469
BAN,148865638,Order ID ,2331528336
BAN,148396450,Order ID ,2290169605
BAN,148381341,Order ID ,2293754736
BAN,148574966,Order ID ,2307191808
BAN,148594434,Order ID ,2307689755
BAN,148575979,Order ID ,2301846325
BAN,148676663,Order ID ,2315856780
BAN,148690150,Order ID ,2310444325
BAN,148689973,Order ID ,2311260493
BAN,148759467,Order ID ,2322696900
BAN,148771113,Order ID ,2313605094
BAN,145632534,Order ID ,2333627983
BAN,148963586,Order ID ,2338677345
BAN,148406735,Order ID ,2292587899
BAN,148500257,Order ID ,2292290490
BAN,148692464,Order ID ,2316857976
BAN,147909663,Order ID ,2339521884
BAN,148971719,Order ID ,2329490550
BAN,144960518,Order ID ,2300709774
BAN,148840938,Order ID ,2329003512
BAN,145819646,Order ID ,#FPS101980
BAN,148893566,Order ID ,2333967060
BAN,148876285,Order ID ,2331950157
BAN,148843016,Order ID ,2319498030
BAN,148900516,Order ID ,2323922646
BAN,148893507,Order ID ,2330001223
BAN,148609932,Order ID ,2234373767
BAN,148104042,Order ID ,2271444060
BAN,148399511,Order ID ,2284814094
BAN,148543811,Order ID ,2295775062
BAN,148551679,Order ID ,2300716261
BAN,148564086,Order ID ,2307213309
BAN,148677215,Order ID ,2306417898
BAN,148662348,Order ID ,2306052390
BAN,148574745,Order ID ,2307174096
BAN,148706013,Order ID ,2309354346
BAN,148675173,Order ID ,2309727769
BAN,148706015,Order ID ,2309376954
BAN,148678121,Order ID ,2310589336
BAN,148615691,Order ID ,2310903765
BAN,148755917,Order ID ,2312114490
BAN,148701655,Order ID ,2312434744
BAN,148772653,Order ID ,2313779658
BAN,148680890,Order ID ,2316217713
BAN,148701946,Order ID ,2317659780
BAN,148766424,Order ID ,2317614556
BAN,148704195,Order ID ,2318578941
BAN,148679643,Order ID ,2315787108
BAN,148779804,Order ID ,2320232755
BAN,148774302,Order ID ,2320524211
BAN,148793403,Order ID ,2321497855
BAN,148767340,Order ID ,2323142676
BAN,148988849,Order ID ,2331058746
BAN,148519948,Order ID ,2331137562
BAN,148652026,Order ID ,2334587140
BAN,148856966,Order ID ,2330523408
BAN,148614401,Order ID ,2234958035
BAN,143612582,Order ID ,2334001093
BAN,149003239,Order ID ,2342925156
BAN,143471233,Order ID ,2337530863
BAN,149007266,Order ID ,2343339468
BAN,149005917,Order ID ,2332754226
BAN,147930662,Order ID ,2254406509
BAN,148495884,Order ID ,2301183489
BAN,148937268,Order ID ,2337357924
BAN,148529370,Order ID ,2303635092
BAN,148794026,Order ID ,2336837932
BAN,148885310,Order ID ,2322689586
BAN,149023477,Order ID ,2335751137
BAN,144480657,Order ID ,2334108102
BAN,148953229,Order ID ,2330940376
BAN,144077535,Order ID ,2339976331
BAN,148795639,Order ID ,2325022224
BAN,149034823,Order ID ,2337983248
BAN,149018132,Order ID ,2339638987
BAN,143501604,Order ID ,2334759799
BAN,148670736,Order ID ,2312301655
BAN,148596607,Order ID ,2341277299
BAN,149039303,Order ID ,2341313491
BAN,149033442,Order ID ,2346192984
BAN,149023828,Order ID ,2337350572
BAN,148964454,Order ID ,2332101628
BAN,149003657,Order ID ,2332545774
BAN,148830198,Order ID ,2328258693
BAN,148965460,Order ID ,2330678365
BAN,149050760,Order ID ,2337852469
BAN,142707086,Order ID ,2339707617
BAN,148198511,Order ID ,2268850614
BAN,147755436,Order ID ,2240270671
BAN,148229129,Order ID ,2276497456
BAN,148247715,Order ID ,2272816110
BAN,148339656,Order ID ,2284738192
BAN,148180360,Order ID ,2273363677
BAN,148167948,Order ID ,2266501146
BAN,148339883,Order ID ,2288465793
BAN,147649389,Order ID ,2346769533
BAN,146800345,Order ID ,2019172202
BAN,148333612,Order ID ,2278946358
BAN,148460627,Order ID ,2293861168
BAN,149053344,Order ID ,2347146516
BAN,148069962,Order ID ,2265761869
BAN,149014711,Order ID ,2333037582
BAN,148998118,Order ID ,2331667482
BAN,148500100,Order ID ,2296923520
BAN,148970033,Order ID ,2335711447
BAN,148714488,Order ID ,2319692709
BAN,148798844,Order ID ,2325500148
BAN,148959937,Order ID ,2335267735
BAN,140855166,Order ID ,2350160016
BAN,149097835,Order ID ,2346138535
BAN,149103123,Order ID ,2343240664
BAN,149097835,Order ID ,2346138535
BAN,148972560,Order ID ,2331727213
BAN,149103123,Order ID ,2343240664
BAN,149009313,Order ID ,2332489218
BAN,144050629,Order ID ,2343649456
BAN,149106698,Order ID ,2351196537
BAN,144421814,Order ID ,2332186962
BAN,149048606,Order ID ,2342213047
BAN,149119558,Order ID ,2341750926
BAN,149087437,Order ID ,2346041839
BAN,149121302,Order ID ,2347998091
BAN,149095048,Order ID ,2342027538
BAN,149044265,Order ID ,2346269532
BAN,149122726,Order ID ,2344988476
BAN,149028281,Order ID ,2344627389
BAN,148704115,Order ID ,2308856166
BAN,149124805,Order ID ,2348374999
BAN,148333158,Order ID ,               #FPS102000 
BAN,146500621,Order ID ,2345397592
BAN,148805101,Order ID ,2322449971
BAN,149127305,Order ID ,2348627827
BAN,149129587,Order ID ,2353124721
BAN,149130311,Order ID ,2342576622
BAN,149127418,Order ID ,2342596530
BAN,149131689,Order ID ,2353526673
BAN,142881273,Order ID ,2337858997
BAN,149105217,Order ID ,2343169096
BAN,149013102,Order ID ,2339714179
BAN,149143863,Order ID ,2354942232
BAN,147702512,Order ID ,2341840578
BAN,149147452,Order ID ,2345620261
BAN,148999841,Order ID ,2342380908
BAN,149099449,Order ID ,2342794300
BAN,149149603,Order ID ,2350711231
BAN,149053073,Order ID ,2337953437
BAN,149019440,Order ID ,2333811750
BAN,148987052,Order ID ,2346139381
BAN,146666799,Order ID ,2354440365
BAN,145338090,Order ID ,2241932545
BAN,149167395,Order ID ,2351915455
BAN,149089855,Order ID ,2342226556
BAN,141685489,Order ID ,2356895781
BAN,144778361,Order ID ,2309462221
BAN,149134074,Order ID ,2346138280
BAN,149169831,Order ID ,2352624223
BAN,149174550,Order ID ,2347908889
BAN,149173520,Order ID ,2346625206
BAN,149166017,Order ID ,2346652278
BAN,149026860,Order ID ,2335962013
BAN,149120991,Order ID ,2352370941
BAN,149172967,Order ID ,2357705016
BAN,149171718,Order ID ,2346640338
BAN,142541646,Order ID ,2358049008
BAN,148962160,Order ID ,2330252437
BAN,149181468,Order ID ,2358668952
BAN,148854632,Order ID ,2326592527
BAN,149188078,Order ID ,2348802505
BAN,149176517,Order ID ,2346731274
BAN,149177132,Order ID ,2353592611
BAN,148885678,Order ID ,2325391129
BAN,149183137,Order ID ,2353604023
BAN,149186039,Order ID ,2358758220
BAN,148824680,Order ID ,2348117221
BAN,148828058,Order ID ,2318090718
BAN,148804887,Order ID ,2326566501
BAN,149115133,Order ID ,2348293459
BAN,149143706,Order ID ,2349884167
BAN,149115128,Order ID ,2345148292
BAN,145620998,Order ID ,2339772727
BAN,140004009,Order ID ,2345415475
BAN,143346037,Order ID ,2350458031
BAN,149183052,Order ID ,2349033013
BAN,148888767,Order ID ,2333369544
BAN,148894857,Order ID ,2323487466
BAN,149100147,Order ID ,2340023730
BAN,148941310,Order ID ,2326909530
BAN,144218093,Order ID ,2349274005
BAN,145172348,Order ID ,2348525682
BAN,148973856,Order ID ,2333024332
BAN,142541646,Order ID ,2358065880
BAN,149120275,Order ID ,2344910716
BAN,145172348,Order ID ,2348616186
BAN,149197655,Order ID ,2359422693
BAN,149198702,Order ID ,2354740819
BAN,148253481,Order ID ,2344569841
BAN,149031672,Order ID ,2336652349
BAN,148770473,Order ID ,2315882677
BAN,149205054,Order ID ,2352093904
BAN,149205428,Order ID ,2352136984
BAN,147211272,Order ID ,2350032517
BAN,147782665,Order ID ,2360813400
BAN,148677711,Order ID ,2307082050
BAN,149114949,Order ID ,2341658826
BAN,148564204,Order ID ,2305574779
BAN,148943020,Order ID ,2326971642
BAN,148821305,Order ID ,2323584775
BAN,148415676,Order ID ,2290387012
BAN,148388608,Order ID ,2291270107
BAN,148774762,Order ID ,2316923401
BAN,143376182,Order ID ,2318925889
BAN,148786244,Order ID ,2324172984
BAN,148161718,Order ID ,2333361018
BAN,149109126,Order ID ,2343361756
BAN,149121428,Order ID ,2352279057
BAN,149137773,Order ID ,2345613865
BAN,149142234,Order ID ,2349760087
BAN,149150921,Order ID ,2347621996
BAN,149104573,Order ID ,2342137525
BAN,149023595,Order ID ,2344467081
BAN,149243023,Order ID ,2354698132
BAN,148686338,Order ID ,2363536500
BAN,148953229,Order ID ,2350930636
BAN,149242678,Order ID ,2353367953
BAN,149251197,Order ID ,2363534085
BAN,149044512,Order ID ,2346445029
BAN,148196577,Order ID ,2274611893
BAN,148599782,Order ID ,2347922329
BAN,146774043,Order ID ,2364314580
BAN,149177455,Order ID ,2349839680
BAN,149265424,Order ID ,2356545316
BAN,148340043,Order ID ,2290530192
BAN,149106557,Order ID ,2340282234
BAN,143559793,Order ID ,2365521213
BAN,145009977,Order ID ,2355670849
BAN,142726066,Order ID ,2366192508
BAN,147151132,Order ID ,2360816383
BAN,149265074,Order ID ,2357522152
BAN,148625395,Order ID ,2365792233
BAN,149284832,Order ID ,2361532471
BAN,143515155,Order ID ,2354338708
BAN,149290011,Order ID ,2356898653
BAN,145916645,Order ID ,2323825380
BAN,149289698,Order ID ,2367174189
BAN,147897942,Order ID ,2253481500
BAN,148011370,Order ID ,2368275984
BAN,149292800,Order ID ,2359454224
BAN,149306761,Order ID ,2358674101
BAN,149312942,Order ID ,2369370348
BAN,149312231,Order ID ,2363701231
BAN,149313205,Order ID ,2363697991
BAN,144362196,Order ID ,2358087654
BAN,149194675,Order ID ,2351357068
BAN,149317275,Order ID ,2360679532
BAN,148678580,Order ID ,2310175285
BAN,148605086,Order ID ,2310430929
BAN,148769918,Order ID ,2313815262
BAN,148524036,Order ID ,2327542279
BAN,147873695,Order ID ,2250882489
BAN,148899885,Order ID ,2333883033
BAN,148892595,Order ID ,2333813073
BAN,148575765,Order ID ,2331208320
BAN,148892696,Order ID ,2333579913
BAN,148950317,Order ID ,2327599722
BAN,148991485,Order ID ,2341598085
BAN,149014872,Order ID ,2334897157
BAN,149011499,Order ID ,2343466029
BAN,149010088,Order ID ,2343153621
BAN,149247596,Order ID ,2363605473
BAN,149035916,Order ID ,2335765374
BAN,149012252,Order ID ,2336989561
BAN,149046179,Order ID ,2337740809
BAN,149097069,Order ID ,2350822836
BAN,149089920,Order ID ,2339245362
BAN,149095065,Order ID ,2350638876
BAN,149109298,Order ID ,2350796781
BAN,149099554,Order ID ,2343158356
BAN,149102497,Order ID ,2350526781
BAN,149124103,Order ID ,2348085355
BAN,149140794,Order ID ,2354066277
BAN,149143927,Order ID ,2347180732
BAN,149150164,Order ID ,2355726576
BAN,149136797,Order ID ,2355715269
BAN,149136979,Order ID ,2344527493
BAN,149118928,Order ID ,2344542352
BAN,149116689,Order ID ,2347890115
BAN,149153852,Order ID ,2346200053
BAN,149170092,Order ID ,2356979553
BAN,149148891,Order ID ,2355201645
BAN,149167710,Order ID ,2346092778
BAN,149157205,Order ID ,2351243599
BAN,149175510,Order ID ,2346868350
BAN,149178319,Order ID ,2346909078
BAN,148943271,Order ID ,2329182493
BAN,148863688,Order ID ,2331138477
BAN,149014712,Order ID ,2333159214
BAN,148935042,Order ID ,2336498040
BAN,149050907,Order ID ,2342392747
BAN,149014834,Order ID ,2339340331
BAN,149180308,Order ID ,2352990991
BAN,149179725,Order ID ,349659356
BAN,149153648,Order ID ,2345527926
BAN,149179661,Order ID ,2348242321
BAN,149259295,Order ID ,2364517797
BAN,149255407,Order ID ,2359095223
BAN,149268060,Order ID ,2355971245
BAN,149350374,Order ID ,2363188540
BAN,149347662,Order ID ,2361749641
BAN,149349463,Order ID ,2372929860
BAN,148177439,Order ID ,2337589716
BAN,149359343,Order ID ,2373293172
BAN,149359343,Order ID ,2373293172
BAN,149354069,Order ID ,2373574296
BAN,149363531,Order ID ,2367882379
BAN,149365512,Order ID ,2362281630
BAN,144456397,Order ID ,2373556761
BAN,147894967,Order ID ,2359209432
BAN,143470264,Order ID ,2373449688
BAN,149238393,Order ID ,2362813653
BAN,149385891,Order ID ,2375312313
BAN,149171094,Order ID ,2356976673
BAN,149387586,Order ID ,2375452209
BAN,149273067,Order ID ,2366459964
BAN,149391179,Order ID ,2376154824
BAN,149383662,Order ID ,2364347029
BAN,149391423,Order ID ,2366434180
BAN,147600221,Order ID ,2366497744
BAN,148447458,Order ID ,2288382510
BAN,148495784,Order ID ,2300855337
BAN,144428934,Order ID ,2370596431
BAN,149404775,Order ID ,2367368176
BAN,149405497,Order ID ,2376797025
BAN,141688788,Order ID ,2362915185
BAN,148685966,Order ID ,2336422344
BAN,149257765,Order ID ,2376444204
BAN,149416363,Order ID ,2378721660
BAN,149419980,Order ID ,2367657985
BAN,148001041,Order ID ,2378917908
BAN,149268282,Order ID ,2355119029
BAN,148440993,Order ID ,2297008005
BAN,149268282,Order ID ,2355119029
BAN,140003655,Order ID ,2310691792
BAN,140933584,Order ID ,2344946709
BAN,149434732,Order ID ,2374109995
BAN,148124655,Order ID ,2268842548
BAN,149441033,Order ID ,2374213411
BAN,148988987,Order ID ,                     #FPS102080 
BAN,149317280,Order ID ,2359087789
BAN,149451423,Order ID ,2369264694
BAN,149444518,Order ID ,2369323158
BAN,149453270,Order ID ,2381388348
BAN,146311734,Order ID ,2373015163
BAN,145063189,Order ID ,2376159525
BAN,142716076,Order ID ,2369492908
BAN,148614050,Order ID ,2304769297
BAN,148674281,Order ID ,2309752561
BAN,148806552,Order ID ,2318950753
BAN,148874272,Order ID ,2324352253
BAN,148894956,Order ID ,2327398120
BAN,148949566,Order ID ,2337674460
BAN,149095770,Order ID ,2350788012
BAN,149134811,Order ID ,2343189258
BAN,149101276,Order ID ,2343225148
BAN,149124046,Order ID ,2353474056
BAN,149166613,Order ID ,2345925258
BAN,149140259,Order ID ,2345363833
BAN,149166617,Order ID ,2345946078
BAN,148883525,Order ID ,2326738564
BAN,148883038,Order ID ,2332866828
BAN,142689054,Order ID ,2343369400
BAN,149196933,Order ID ,2354776951
BAN,149150720,Order ID ,2344641618
BAN,149149409,Order ID ,2350733659
BAN,149245511,Order ID ,2352333750
BAN,149248678,Order ID ,2353818445
BAN,149265888,Order ID ,2364861357
BAN,149348358,Order ID ,2360842530
BAN,149370532,Order ID ,2368535311
BAN,149383420,Order ID ,2363665962
BAN,149379004,Order ID ,2369905423
BAN,149099671,Order ID ,2341678513
BAN,148986737,Order ID ,2338060099
BAN,149170449,Order ID ,2346275742
BAN,149290494,Order ID ,2367127029
BAN,148679643,Order ID ,2368327464
BAN,149275080,Order ID ,2356159441
BAN,149240930,Order ID ,2357942755
BAN,149360571,Order ID ,2364079528
BAN,149349512,Order ID ,2360813862
BAN,149267573,Order ID ,2355907909
BAN,149362266,Order ID ,2373645732
BAN,149446205,Order ID ,2374639699
BAN,149450972,Order ID ,2369620609
BAN,148699011,Order ID ,2308211634
BAN,146158510,Order ID ,2363591850
BAN,148202683,Order ID ,2355471225
BAN,149385606,Order ID ,2369777551
BAN,149015208,Order ID ,2339291119
BAN,149386644,Order ID ,2375826912
BAN,149494721,Order ID ,2374020520
BAN,149495798,Order ID ,2384051925
BAN,149498471,Order ID ,2372951725
BAN,149175575,Order ID ,2349753460
BAN,149508995,Order ID ,2385042309
BAN,149512803,Order ID ,2379625879
BAN,149509450,Order ID ,2374062481
BAN,141838081,Order ID ,2374454257
BAN,148503160,Order ID ,2295993457
BAN,148788602,Order ID ,2320770895
BAN,148607182,Order ID ,2304266881
BAN,148683120,Order ID ,2307317466
BAN,149391952,Order ID ,2365592557
BAN,149527700,Order ID ,2376655948
BAN,144144531,Order ID ,2359045927
BAN,144662135,Order ID ,2348161135
BAN,149531281,Order ID ,2377213936
BAN,149266630,Order ID ,2381369563
BAN,149535809,Order ID ,2381626615
BAN,145923971,Order ID ,2376383605
BAN,149314948,Order ID ,2358400470
BAN,147534980,Order ID ,2367759829
BAN,143778354,Order ID ,2378148892
BAN,147762648,Order ID ,2376628950
BAN,148835514,Order ID ,#FPS102100 
BAN,147237680,Order ID ,2376935761
BAN,149544162,Order ID ,2376980497
BAN,149544969,Order ID ,2389055844
BAN,148528403,Order ID ,2357981755
BAN,148549682,Order ID ,2333507245
BAN,149557152,Order ID ,2379469492
BAN,144694336,Order ID ,2383671523
BAN,149504813,Order ID ,2373197610
BAN,148454538,Order ID ,2391108732
BAN,149504944,Order ID ,2385189948
BAN,149144874,Order ID ,2347088080
BAN,149277178,Order ID ,2355861289
BAN,141838081,Order ID ,2378975701
BAN,144167871,Order ID ,2376032677
BAN,149046930,Order ID ,2342592427
BAN,149587436,Order ID ,2386154119
BAN,149589036,Order ID ,2386399771
BAN,147179600,Order ID ,2346672832
BAN,149445688,Order ID ,2380396509
BAN,149592870,Order ID ,2393593200
BAN,148805548,Order ID ,2381677662
BAN,147063074,Order ID ,2383202716
BAN,149601800,Order ID ,2383230700
BAN,149607988,Order ID ,2394351609
BAN,148856966,Order ID ,2395509468
BAN,149018758,Order ID ,2372928006
BAN,146426195,Order ID ,2395730013
BAN,149624443,Order ID ,2396320020
BAN,148841825,Order ID ,2323150096
BAN,148580529,Order ID ,2385371644
BAN,141838081,Order ID ,2384207449
BAN,149011274,Order ID ,2336866804
BAN,148597790,Order ID ,2309413245
BAN,149570208,Order ID ,2384663299
BAN,147252579,Order ID ,2384785621
BAN,147963898,Order ID ,2358920973
BAN,141979275,Order ID ,2368274776
BAN,144609613,Order ID ,2373802386
BAN,147597025,Order ID ,2382703540
BAN,149516655,Order ID ,2375771428
BAN,149567704,Order ID ,2384438863
BAN,149430885,Order ID ,2379449661
BAN,149591032,Order ID ,2386783123
BAN,149671200,Order ID ,2388766684
BAN,146495662,Order ID ,2387359525
BAN,149674849,Order ID ,2387759886
BAN,149670315,Order ID ,2387614818
BAN,149240215,Order ID ,2351980770
BAN,149676200,Order ID ,2388852052
BAN,147084283,Order ID ,2399843037
BAN,149675004,Order ID ,2393330959
BAN,147418905,Order ID ,2393326015
BAN,149664519,Order ID ,2387861610
BAN,149613110,Order ID ,2382848214
BAN,149673878,Order ID ,2387422153
BAN,149670437,Order ID ,2393366563
BAN,149300611,Order ID ,2356809354
BAN,149594990,Order ID ,2393217657
BAN,149289861,Order ID ,2357207509
BAN,147913907,Order ID ,2392275931
BAN,149671259,Order ID ,2387466601
BAN,149673915,Order ID ,2388008394
BAN,149675970,Order ID ,2400528540
BAN,149675882,Order ID ,2387680621
BAN,149252941,Order ID ,2364304368
BAN,149612674,Order ID ,2384134264
BAN,149596035,Order ID ,2393487523
BAN,149681666,Order ID ,2400913872
BAN,149504944,Order ID ,2399848080
BAN,149248758,Order ID ,2352513618
BAN,145758894,Order ID ,2354717205
BAN,147390506,Order ID ,2389123963
BAN,149682923,Order ID ,2389904800
BAN,149541954,Order ID ,2377937332
BAN,149256374,Order ID ,2356562176
BAN,149670050,Order ID ,2387332177
BAN,149678958,Order ID ,2388210654
BAN,141344727,Order ID ,2389142944
BAN,149275579,Order ID ,2380713001
BAN,144853340,Order ID ,2402460096
BAN,149612934,Order ID ,2388303715
BAN,149444778,Order ID ,2369683741
BAN,148521570,Order ID ,2402693508
BAN,149561119,Order ID ,2378177370
BAN,149694523,Order ID ,2391557620
BAN,149594201,Order ID ,2386756831
BAN,149703837,Order ID ,2396268079
BAN,149425077,Order ID ,2387174761
BAN,149025094,Order ID ,2344370385
BAN,149347600,Order ID ,2363234800
BAN,149184807,Order ID ,2354197447
BAN,149248960,Order ID ,2353760185
BAN,149172282,Order ID ,2347783861
BAN,149253586,Order ID ,2364837045
BAN,148993657,Order ID ,2331319302
BAN,149295828,Order ID ,2359160236
BAN,149434770,Order ID ,2380713108
BAN,149417044,Order ID ,2378730696
BAN,149422597,Order ID ,2378586633
BAN,148986359,Order ID ,2333103673
BAN,149280866,Order ID ,2367695412
BAN,149496708,Order ID ,2378461747
BAN,149418489,Order ID ,2378477565
BAN,149528085,Order ID ,2387278281
BAN,149506740,Order ID ,2385452256
BAN,149416651,Order ID ,2367377137
BAN,149401776,Order ID ,2367558880
BAN,149517242,Order ID ,2386254960
BAN,149527009,Order ID ,2380678495
BAN,149556864,Order ID ,2390293764
BAN,149494951,Order ID ,2372903941
BAN,149537754,Order ID ,2377761424
BAN,149547672,Order ID ,2377046221
BAN,149091640,Order ID ,2390373552
BAN,149538061,Order ID ,2381866291
BAN,149509884,Order ID ,2386017945
BAN,149497472,Order ID ,2373150637
BAN,149494564,Order ID ,2384503140
BAN,149558038,Order ID ,2390189688
BAN,149586816,Order ID ,2380641966
BAN,149591176,Order ID ,2382333820
BAN,149592286,Order ID ,2393551545
BAN,149602380,Order ID ,2381945041
BAN,149588402,Order ID ,2386364191
BAN,149596089,Order ID ,2393540697
BAN,149592610,Order ID ,2381294130
BAN,149594517,Order ID ,2381324742
BAN,149591391,Order ID ,2393115453
BAN,149596004,Order ID ,2386983091
BAN,149613719,Order ID ,2382891678
BAN,149615266,Order ID ,2395353420
BAN,149596764,Order ID ,2394206220
BAN,149623826,Order ID ,2385185632
BAN,144629915,Order ID ,2383762878
BAN,149418547,Order ID ,2390242410
BAN,149625741,Order ID ,2396226924
BAN,149625259,Order ID ,2384035213
BAN,149417210,Order ID ,2366693706
BAN,149724047,Order ID ,2392311654
BAN,148193553,Order ID ,2344895274
BAN,148797450,Order ID ,2356049281
BAN,149560412,Order ID ,2378263362
BAN,149423546,Order ID ,2379060180
BAN,149719783,Order ID ,2404951713
BAN,148011137,Order ID ,2398201339
BAN,149730079,Order ID ,2392346269
BAN,147094388,Order ID ,2394991053
BAN,149425077,Order ID ,2387174761
BAN,149731518,Order ID ,2393194314
BAN,149732898,Order ID ,2405348409
BAN,149735250,Order ID ,2392584085
BAN,149732618,Order ID ,2392943214
BAN,149723295,Order ID ,2404449909
BAN,149738860,Order ID ,2392911289
BAN,149751959,Order ID ,2394170089
BAN,149531274,Order ID ,2377203688
BAN,149751382,Order ID ,2394091849
BAN,149751701,Order ID ,2400281155
BAN,148686733,Order ID ,2313368455
BAN,149751632,Order ID ,2400316495
BAN,149754234,Order ID ,2400396319
BAN,149531274,Order ID ,2377203688
BAN,149752534,Order ID ,2407712364
BAN,149750491,Order ID ,2407039545
BAN,149706430,Order ID ,2396434555
BAN,149542820,Order ID ,2376642222
BAN,149723823,Order ID ,2393907748
BAN,149530482,Order ID ,2375710417
BAN,149432160,Order ID ,2368514329
BAN,148832646,Order ID ,2408135772
BAN,148767386,Order ID ,2322813117
BAN,149672178,Order ID ,2387130121
BAN,147906110,Order ID ,2387254494
BAN,149760270,Order ID ,2408282988
BAN,149430659,Order ID ,2368241317
BAN,149431406,Order ID ,2373607915
BAN,148961049,Order ID ,2328976890
BAN,149662577,Order ID ,2386405933
BAN,149761233,Order ID ,2401073815
BAN,149762734,Order ID ,2401075135
BAN,149664263,Order ID ,2400028968
BAN,148530673,Order ID ,2391565825
BAN,149763193,Order ID ,2408062461
BAN,149564239,Order ID ,2390735472
BAN,149421012,Order ID ,2366956518
BAN,149762476,Order ID ,2396437420
BAN,149544796,Order ID ,2388587253
BAN,149765159,Order ID ,2395142941
BAN,149756570,Order ID ,2408641044
BAN,149765388,Order ID ,2408216769
BAN,149756017,Order ID ,2395991118
BAN,145099364,Order ID ,2408723916
BAN,145933779,Order ID ,2395356169
BAN,149762476,Order ID ,2396437420
BAN,149544796,Order ID ,2388587253
BAN,149765159,Order ID ,2395142941
BAN,149756570,Order ID ,2408641044
BAN,149765388,Order ID ,2408216769
BAN,149767736,Order ID ,2401801567
BAN,149767810,Order ID ,2396445678
BAN,148530673,Order ID ,2395193341
BAN,148288983,Order ID ,2367552456
BAN,149735023,Order ID ,2405495205
BAN,149762482,Order ID ,2394919465
BAN,149618188,Order ID ,2395386765
BAN,141765236,Order ID ,2398537591
BAN,149735698,Order ID ,2405754465
BAN,148977538,Order ID ,2410551432
BAN,149786119,Order ID ,2397767142
BAN,149788483,Order ID ,2410454085
BAN,148779650,Order ID ,2317152973
BAN,149791906,Order ID ,2403966487
BAN,146667691,Order ID ,2411133369
BAN,145686307,Order ID ,2403775195
BAN,149451694,Order ID ,2380829361
BAN,149393022,Order ID ,2367144964
BAN,149563502,Order ID ,2384641483
BAN,149598327,Order ID ,2382870016
BAN,149601557,Order ID ,2382229014
BAN,149671830,Order ID ,2392973983
BAN,149692890,Order ID ,2402164941
BAN,149737109,Order ID ,2398748131
BAN,149736063,Order ID ,2405959632
BAN,149732000,Order ID ,2393853664
BAN,149739385,Order ID ,2405932341
BAN,149751187,Order ID ,2407248405
BAN,149761234,Order ID ,2401126123
BAN,149761656,Order ID ,2396404228
BAN,149778764,Order ID ,2410210800
BAN,149661853,Order ID ,2386621698
BAN,149781594,Order ID ,2410023021
BAN,149725171,Order ID ,2391808813
BAN,149702811,Order ID ,2390450394
BAN,149705972,Order ID ,2390297989
BAN,149728042,Order ID ,2405470740
BAN,149707852,Order ID ,2390271241
