BAN,Order  
150742111,2480570262
150678825,2470078384
150619732,2474415655
150666633,2478917419
150911279,2486872669
150906661,2486256085
150970943,2516187756
151050181,2495488789
151094650,2499432373
151099002,2515072531
151100778,2499941089
148679481,2486058289
150364778,2445248545
151106401,2515851055
144420218,2433204342
150966396,2514367689
150291764,2527175184
151127857,2510885778
151128923,2506637788
151130204,2237220479
150940552,2489130829
150672360,2503262713
150764308,2486816815
150395963,2465584848
150461320,2456264346
150366659,2445973309
150426838,2468022120
150535087,2477331849
150642217,2471805306
150672594,2489590425
150660215,2473628058
150687587,2490611013
150426206,2457970459
150704861,2471489233
150730246,2492659524
150717875,2473116208
150757311,2481478782
150759185,2497311213
150796394,2500154925
150792422,2479204840
150856667,2502849972
150932364,2509327872
150945993,2512650081
151045928,2500102252
151059249,2505207642
151066465,2521580916
144942734,2237200211
150758088,2497967361
150685765,2488876008
150548387,2478532161
150731530,2484320431
150109890,2439403977
150688719,2476041294
150725929,2473728256
150599476,2463761764
150566824,2461737580
150932556,2489816332
150717926,2473257340
150537510,2463020790
151049079,2495879221
151092936,2514586567
151035035,2509893211
150591230,2472522307
150703558,2477509170
150703558,2477509170
150854695,2505206145
151075232,2513061283
150626973,2464781749
150724981,2472233029
150848014,2488673118
151024833,2507957959
151021448,2501177346
150858381,2484637729
151135816,2511881310
151165637,2518349695
150842892,2503977057
150420790,2529093237
150918681,2487164893
151051485,2522139969
151166695,2532540093
151163567,2530674720
151173184,2533088709
151094275,2503783288
151176427,2510621596
151180527,2510811700
151015049,2516109294
151173818,2515680018
150856677,2485012009
151178628,2532336624
150840425,2482083676
148277551,2495448613
150839038,2501111856
150844456,2496016240
146672948,2505801570
150455182,2499350545
150598913,2468354886
150110553,2426224182
150363627,2444311972
151195471,2508344005
150963351,2506152193
151190232,2521521007
150970944,2512486092
151040188,2535857445
141649042,2533980792
150165228,2512814644
151204419,2518254534
146584196,2536130133
151204515,2518326990
151203137,2522056615
151202352,2509165009
151121746,2526734712
147547050,2509293985
151208240,2534631744
151207453,2518691466
150519366,2476403844
150889580,2484900169
151205433,2522609767
150765387,2536940661
150599505,2473101439
150429502,2458184587
150847092,2503983249
151222318,2520171630
151223225,2514933592
145968560,2511305605
143371516,2520477966
150903669,2531485248
150578214,2520455202
151231132,2524570867
151230562,2511698029
151050417,2503826430
151046257,2504276622
150969294,2514653529
151231661,2511968485
151178323,2515916776
151178323,2515927420
142689054,2515417216
151235464,2537656104
145001252,2512245901
151234005,2524806427
148670736,2521366327
148864342,2501993940
148449329,2513384320
151125706,2236840955
148047069,2522765490
151208406,2522316307
150929700,2489338048
149917280,2408485069
151231661,2511968485
150887403,2496211243
150193734,2438594671
147404176,2518063084
151270260,2515013797
151268466,2540701104
151231425,2515825408
151262348,2523572910
148084833,2528480155
151275537,2528617231
151275710,2524885290
151274522,2519542072
150867138,2503215552
151210394,2537135649
148084833,2528935195
151281123,2519781184
151275392,2542950081
149119589,2543624121
151286258,2525740338
149511617,2511394506
150139555,2427904816
150681433,2485471615
150561606,2470470523
150569642,2480725224
150567969,2481112980
150767137,2487134359
150659899,2488560309
150776528,2477532016
150865930,2494223431
150576317,2466152310
150754976,2476514056
150895253,2495129742
151180929,2510920972
151170630,2518985311
151168582,2506477021
151165172,2506418053
151169721,2510646016
151181019,2516659050
151197942,2533932120
150047619,2420171610
150801564,2498342772
150516763,2476007928
150796131,2489212651
151036485,2521443381
151317552,2518704157
151038302,2509659955
151318712,2528368962
151317661,2518762405
150877696,2507210985
151318307,2531984587
151319481,2518750609
151316462,2518802101
151256575,2517913876
151317853,2528828226
151321257,2528803614
151324367,2545226268
151324263,2545236624
150459024,2523133204
151098037,2528675227
151199170,2533867380
151048261,2519295961
151258395,2541709341
150032444,2432718732
149532202,2381203471
151284098,2543500269
150122636,2502547243
151328618,2529053826
151326653,2532624019
151327786,2546958525
151326756,2523212812
151326348,2529056658
151226511,2520751038
150285860,2519425681
149767585,2547066645
150027671,2417314657
151273592,2542859505
151324195,2547105741
150563186,2480766489
151129860,2502585481
151323198,2547091425
151327093,2547136089
151327659,2519558713
151239747,2521562490
151328320,2529564126
151330480,2519872609
151344845,2546799192
151334439,2546347188
148678580,2519913097
149617633,2389211071
150732950,2520669421
151271276,2518998664
151279398,2543492385
151331608,2534555671
146824725,2524844212
151249010,2522435106
151224244,2537409756
151247198,2546130861
151274323,2519394028
151284391,2543859405
150909873,2521790809
151352610,2531667774
151354757,2531669394
151354978,2521929277
151360318,2531945826
151356399,2550067545
145789464,2548687752
151360335,2535851071
151363685,2550345897
151364686,2550304821
151358728,2526409216
150556013,2464454634
151359198,2550198033
151363781,2522832253
146766301,2524857535
151258535,2527323823
151230025,2515387504
151268055,2519330140
151278755,2520198388
151250778,2514332773
151251268,2539097100
151254142,2539432140
151237594,2540470905
151271374,2519078284
151266721,2519444104
151270522,2519123584
151275396,2542833573
151271662,2515406917
151283626,2519936044
151359479,2523376669
151107056,2505144700
151365737,2536005883
151377362,2523896881
151379410,2533846326
151382279,2524105189
147547050,2524100305
147955914,2534210070
151381761,2524480129
150359938,2550928608
151386921,2528629444
147547050,2524784833
149954348,2412255342
147334427,2528904004
129341733,2536879927
151398029,2529124888
144768171,2524623841
150508239,2475569148
151400974,2529864796
151101608,2515506715
151353443,2547950700
151402651,2526231469
143883698,2554457805
151389659,2524728505
151409201,2540008867
151404545,2553462648
144771905,2537255491
150402698,2465881809
151421091,2556206121
151414422,2530816228
151429438,2554837896
151078013,2524611033
149929944,2555523480
150001529,2416108192
151223263,2536386684
150865927,2484159376
149150536,2350652815
150917342,2508139356
151424901,2541210199
151252548,2522503182
144223404,2542723375
148807725,2459036860
151068205,2512334059
151183115,2516313966
150575957,2466126942
150284124,2438054728
150799917,2485499154
150293007,2446333699
151132851,2502702229
151232468,2537107332
151176456,2510496664
151324437,2533074343
151436332,2542702291
150560174,2460483808
149758786,2408305365
150806490,2501012817
150506470,2475403500
150890148,2492658894
151365737,2537520211
151276537,2529496423
151113865,2526718200
150381411,2450419470
150937557,2512060509
150858441,2502468372
150447738,2469844788
151094436,2514626971
151227311,2521037718
151072954,2501835232
151101221,2504620936
150798234,2515400527
151115248,2510312418
151262354,2518215784
151284563,2542518048
151235696,2539279185
151344671,2521283065
151401116,2535714018
148531905,2302693675
151044094,2519461956
151468476,2535141340
151468292,2559842409
151470269,2558414748
150787816,2484183690
151469985,2559996861
151470580,2531447773
151430060,2528108449
151432777,2528739289
151432776,2532419320
151476520,2542247550
151358887,2550192885
151470549,2558524704
150556022,2460253552
143876456,2536111360
151384462,2524273717
151483129,2536392196
151439864,2555718360
151439828,2532945412
151125702,2237111039
150114892,2533915806
148417131,2538134851
151447037,2543061259
149917781,2528440813
150279122,2518906096
146756999,2498445057
149425077,2524312213
145208900,2483480896
151348905,2534646427
151234810,2524419990
149440025,2532584788
151095726,2503963024
151055691,2522396889
151083432,2513987527
151332007,2533032763
150745083,2495883861
151392156,2528776288
151197509,2521572535
150900047,2493036054
151250611,2522342766
150386417,2450284806
151162777,2505740605
151408044,2552892300
151403974,2529903940
151411199,2554621101
151408479,2526480121
151424897,2531434444
151393597,2553601449
151086683,2526315405
151429861,2528711749
151416434,2540499451
151400442,2552252796
150671254,2469423196
151499714,2544107622
150115372,2533794325
150885976,2486197600
151409448,2536444566
150760446,2494957116
151072321,2502018196
151504782,2534234677
151506518,2544777498
150681433,2548318435
150002939,2432714244
151510578,2534798413
145384199,2563551609
150388638,2562134208
151516401,2549035999
151227236,2549271475
145694317,2544510486
151521724,2540035288
151426294,2556208629
150839882,2482083640
151328627,2523671680
151197230,2521304491
151412890,2555021673
151530769,2563952244
151228056,2515413328
151090820,2508336006
151410252,2527770637
150687750,2469229345
150901777,2485917721
151098261,2499810589
151527259,2536896133
151537788,2565876213
151490900,2536739500
148800438,2564838456
151546391,2566524585
150785246,2497507092
151546889,2566667265
151546927,2541716056
151538380,2536989733
151385542,2550997812
151377915,2533714314
151269521,2519158132
149699733,#FPS102660 
151557096,2549256282
150104928,2425789816
151556165,2566325268
151408947,2536608486
151563075,2542966444
151559272,2539223389
151378200,2527967740
151561879,2539253629
151563860,2539327849
144454383,2568488181
151567902,2553563551
150364905,2553626083
151562760,2553619051
150970276,2493136072
149699733,2553991195
151567806,2554065535
151572366,2567768460
151567819,2550711198
151205365,2534435544
144817390,2559997749
149119552,2538902005
149925530,2553162547
150619372,2534907145
151048213,2547496902
151579787,2570470761
151105875,2504649232
143330587,2570609709
151328982,2519443393
149892224,2535167548
151587020,2552477814
151357910,2531884866
151584618,2552718150
150966827,2496275596
151328982,2541629593
151556263,2566324524
151598169,2570437344
151488967,2560105680
151284025,2520025348
151432735,2542416295
151419255,2531710696
150598493,2483399277
150865584,2505244161
150580447,2466348630
150581572,2462888821
151360768,2548903836
150447737,2459820151
150856168,2502763368
150858232,2493890083
150863239,2502915036
151503047,2544763134
151511976,2539077652
150437774,2450461324
150969153,2500836870
150618997,2485397649
150939123,2491655860
151260993,2541628869
151504911,2545035738
149179292,2571067893
150732528,2474421832
145733207,#FPS102661 
150627609,2476034095
151527906,2550320299
151529996,2565221685
151378743,2563849968
150506601,2464914583
151531950,2536541509
147123830,2550405655
150566133,2470505467
151384475,2528346112
151545200,2541699808
150789185,2499901149
150574175,2466106554
150931485,2511249777
151007600,2496016792
151246900,2517414736
151522890,2565446613
151201164,2534723604
151358554,2526697828
151380567,2550731892
151278768,2542131180
150853432,2493909139
151522161,2535609289
151487661,2532899581
151425173,2527660909
151408194,2554412121
151546847,2548042842
151405618,2536354710
151530614,2546898390
151188546,2532616776
151533277,2536980577
151114315,2510599482
150673705,2478984079
146679113,2546606310
151510916,2545637166
151120630,2553556915
145994440,2576152968
151475125,2535935476
151584605,2562687751
151362819,2526292432
151634086,2578086417
151100499,2578315545
144958563,2577134784
151563566,2567468268
151637493,2578513377
151441327,2533007104
151641686,2578676817
149871230,2562019795
148800438,2570469516
144446232,2563207411
151403974,2529903940
151661930,2566153579
151584135,2555879779
151561662,2539200229
149948117,2549371182
146845867,#FPS102680 
151529304,2550518551
151648881,2549250421
147420840,2126849186
143232518,2564220642
151558905,2542615156
151674987,2583199749
150516763,2476007928
142668636,2568302299
151642540,2577298032
150840506,2569462759
149423546,2577031644
151687881,2554282165
145361763,2583698544
150959348,2496924390
151345730,2563004383
151696246,2584416204
151560849,2549849874
151590620,2553007410
151506607,2548188163
148833867,2585314476
2585342568,2585342568
151704281,2555691529
150226923,2434741636
149368168,2504294880
151669392,2582219565
151664918,2562950934
148896482,2552412421
151552137,2552360035
147935527,2562076204
151549015,2548774182
151277517,2525312898
151203534,2521899739
151722518,2569665042
151509573,2535148921
149556893,2582390253
148467177,2551671001
149321212,2565914418
151671950,2552810233
151676251,2552941405
151552921,2542113736
151504123,2538191428
151667825,2556043528
151746695,2592711105
151563105,2553528403
151751874,2566579300
151749269,2592954300
149414508,2578699699
143517843,2581659348
151753213,2574038898
151753925,2566965184
151758941,2593504800
151082114,2574724446
150593403,2578738723
150617676,2465369356
151276321,2519454064
150612004,2474661907
150850564,2502690492
151695461,2554584517
151326282,2519457445
151692999,2584422717
151015833,2578469011
151098090,2528869365
151562760,2553619051
150934333,2500577203
150913162,2489039761
150764247,2482305342
151359167,2549190060
151082818,2507850474
151591477,2542042021
142536594,2588510061
150201864,2522145360
151727077,2558020729
151725719,2569445274
151251268,2592282444
151725719,2569445274
151790192,2603280129
151693113,2566106562
151038888,2521214733
151580534,2555323447
151753740,2604599328
151332640,2545999932
151800624,2576810068
151076103,2513072695
145087110,2585071674
144961110,2574520086
150707270,2491027008
150959255,2491915396
150706660,2471447725
151274685,2543248701
150784612,2484326730
150767576,2477528548
150941797,2512272141
151345669,2547498192
150773926,2477580700
151680941,2581903140
151374468,2549742432
151821383,2609507649
151687167,2582504460
151818780,2578383937
151790067,2602394700
151675146,2581658064
151823323,2582058844
151824628,2582319772
151825865,2609498184
151723307,2574042307
151825883,2610708957
151738100,2563367188
151546726,2541502816
151794598,2611019133
149796111,2590901670
151399595,2554680777
151838356,2583584800
145975259,2579912137
147487350,2579953861
151321209,2532513703
150256017,2592101670
151843593,2611917021
151009483,2603912556
150763981,2579951677
150937675,2490372100
151728465,2589121380
151721640,2573754523
151557482,2538957313
151536692,2568297237
151558461,2538917365
151539557,2547636582
151472128,2535354676
150779591,2498639925
150756257,2482254834
151670392,2582519517
151697009,2570515735
151717639,2587640784
151719413,2569281210
151719673,2557880797
151714883,2587831005
151723803,2574418795
151714916,2569142430
151715281,2557816129
151726208,2574213127
149879406,2574852799
151736468,2591923836
151745611,2573126298
151745888,2592637941
151756219,2574115446
151752641,2592870456
151789930,2587465747
150946451,2489650597
151648622,2553214756
150105725,2424659860
151849351,2586563344
151845552,2582976025
146117754,2587023844
151848929,2587182988
148800438,#FPS102721 
151858387,2615736645
151840734,2595908659
151862860,2584223269
151443227,2532900100
151753406,2578794727
146393683,2616348897
151560849,2591724534
145097470,2613564312
149106557,2595669834
151823756,2582104540
151854934,2599606987
151843593,2620625841
151882384,2621194149
151386921,2592664876
151741372,2588053441
151888712,2246997158
151522161,2588160157
151662775,2592917716
151887399,2621643477
151888569,2620779144
145255189,2621637165
151899615,2249345666
146618431,2598868939
151822275,2581760284
145950035,2608670647
145950035,2608670647
151902016,2600548038
151907822,2596596400
151858720,2595508338
150460704,2608940695
151859952,2584154989
146601194,2625764709
151223875,2515822444
151909021,2597094928
151790078,2572493737
151914917,2601790230
151911453,2601778614
151794598,2626890873
151014555,2496589912
151014555,2496589912
151790650,2572367629
151492189,2562235113
151010208,2507385679
151347430,2535063607
151401234,2540190139
151577773,2540349037
150790616,2484708042
151882734,2604665899
150848014,2569512186
151825546,2582415784
151217436,2523807127
151855809,2599237039
151562539,2543145664
150786013,2484653850
151347164,2547918468
151536453,2547419358
151557744,2567312556
150053206,2609084215
151926165,2627018736
151925625,2598953884
151174186,2533296729
151175744,2531479884
149879398,2518210425
151013630,2507278159
150966514,2496613290
150907565,2507489856
151074276,2502061900
151145632,2519556691
151351897,2549373477
151486036,2546377039
151438324,2532538228
151371549,2533402050
151387305,2537982523
151903173,2589670945
151336339,#FPS102740 
151860722,2588021116
151732624,2563691656
151793172,2573453317
151884434,2604484591
149351927,2586798460
151879645,2619744588
151882850,2587866313
142642427,2597734708
148552001,2615820583
151946684,2632611237
149704945,2631820344
151536677,2537060821
151907117,2600844342
151956449,2608713330
151960273,2596176841
146744135,2616779743
150448512,2455360830
148838988,2610395733
151968281,2596937737
150932583,2634430185
151699907,2570967223
150953355,2491063636
151974420,2610232338
151024612,2600494578
150079181,2595382441
148338502,2604064603
150850880,2482233205
150927185,2511651837
146241524,2597587864
151487076,2536880704
150937162,2489188225
150842873,2481891889
150940176,2490104452
151557766,2566524552
151328462,2519569357
150910151,2487111229
151583424,2570564109
151962865,2632593768
151533433,2550813283
151981804,2619618103
151978587,2636572149
149404301,2619722095
151981161,2601556789
151753294,2593528977
151981477,2601727765
151960273,2602241689
151910660,2590709053
151986304,2620247683
151987345,2636219172
151990550,2636046300
151989758,2612547390
151991509,2620424695
151956906,2616908827
151985658,2612630022
151986311,2612638518
151835424,2583498784
151990382,2602659589
151741593,2591898657
151991175,2607569236
151989083,2637331689
151990498,2637311229
151991991,2637380193
151990285,2637420645
151985516,2612683578
151990326,2607683008
151245342,2538479952
151991180,2602875481
151255170,2623639164
150919639,2636773560
147809473,2603919877
149845848,2402459334
151993486,2638076589
150625829,2465977372
150853911,2612667330
151739568,2591862720
151272243,2634572004
151995369,2637224232
150568212,2465531658
151743070,2592180756
151667585,2581665513
151668088,2582011653
151354898,2549853261
151878866,2618725392
147122365,2632588932
151481596,2635941045
150752537,2486433679
151741357,2573226738
151014844,2634885132
145948400,2593178380
150678507,2619017059
149423612,2609535642
146376608,2620211503
144649493,2637875817
151727656,2606290036
152004788,2639273997
152006070,2638472580
146845867,2638204416
151717999,2588103705
151753294,2640193365
152011687,2640367629
152014697,2640568053
151901187,2623129101
143852640,2640037428
152021848,2616399774
152011025,2611396360
148101796,2636760681
145196562,2595568249
143378293,2639721285
146501390,2625852909
147149402,2605534507
145310538,2639535324
152029123,2611937980
151884148,2246916434
151403902,2625492763
151860891,2616274485
151757140,2593449300
150970276,2612861548
151749073,2562402529
151861611,2595867858
152039606,2626146055
151905266,2624924376
151645840,2625414528
147607004,2623761247
146326718,2617403406
151637769,2642601864
152047283,2644336509
149205428,2614188028
152052211,2619963282
147783180,2610577849
151981494,2636657697
151322697,2644898949
151962704,2617292059
151705369,2585228592
150248698,2645077641
151854755,2587223776
152060958,2620513134
144663898,2645127321
151719868,2644491204
152063962,2611487425
151904554,2615689108
149664425,2605843780
146582267,2643427044
151830657,2590762362
151560341,2567246964
151564661,2539646545
151470819,2541825258
151538458,2547565062
151871294,2617829229
152071352,2612068981
152072828,2616039244
152052899,2644371993
151635589,2577991161
151800162,2573998105
151848800,2587236700
151023692,2519006973
151878539,2618904276
151501852,2534925493
151545377,2538098521
151987452,2602295161
151016297,2518941057
145453880,2608265293
151436019,2539250826
145024960,2610022693
148340023,2612982424
144735421,2612810824
150563576,2460861904
152031070,2641329720
151981786,2636735373
151832496,2611405821
141009295,2648397897
152036818,2618453454
152041057,2618599398
144497392,2648465049
152115691,2649537885
151568334,2553777175
151822324,2581967548
152112854,2619129280
151880537,2632873231
147428588,2636929677
143420297,2649203277
151557460,2538849001
151527893,2565080673
151537624,2542421752
151596543,2570370888
151478963,2559171048
150956358,2496882894
151719190,2587824009
151409346,2553109272
151556915,2549979030
151580746,2568880800
151788877,2572950169
150795926,2614541812
151851239,2615205921
152132017,2651393337
152134059,2617153873
152011025,2621100688
152135297,2651922117
152139417,2625753630
151890771,2588184865
143869260,2617505113
152062966,2621061474
151877425,2620861576
151849158,2594170578
152140502,2634869299
152137039,2651308080
152142479,2617625617
152143104,2634966571
152136966,2651373324
152138773,2617612417
152142479,2617625617
152139338,2651434056
152143202,2634994435
151849158,2594170578
152139204,2634987427
148699154,2621565328
149547404,2635147351
150908973,2607016921
151403362,2614598785
149744625,2588528116
143515157,2613375642
143999167,2650266024
151980954,2606736748
145090472,2619116377
152153204,2636557315
151501473,2606742361
152157093,2654365053
149950927,2523316960
152032923,2612382592
151575483,2570324853
152165779,2619667669
152108056,2618654176
151575483,2570324853
152155512,2628239958
151955287,2608800570
152164506,2637040879
152161461,2619835681
152160738,2653459164
151753013,2573635050
151892995,2621748477
140598071,2619922177
144359480,2619839641
151847746,2613502044
151849438,2613277020
151560849,2628647010
147490809,2621463580
148586069,2653644204
150960539,2511819888
145086604,#FPS102821 
152020336,2624038675
146389509,2638903591
151978587,2636572149
151741797,2592104001
149205428,2614188028
151981708,2620210123
149786744,2656107552
143127594,#FPS102860 
151235858,2622497538
144961066,2621038596
151208568,2656508256
149383662,2621131345
144030537,2636337187
152172147,2632036986
152210456,2627464552
152131933,2634068359
152213016,2632612194
152213014,2632529526
152211634,2641252027
149153345,#FPS102861 
152215122,2627992900
151788184,2603741625
152217282,2624167045
152217114,2632773606
151430007,2542035691
151537026,2628588916
151677949,2564862690
150447858,2633399970
152218692,2659294881
152013553,2616101958
152220749,2633403810
152222797,2659973769
151914143,2625628692
147336056,2629087096
152048206,2627497939
151117931,2236464227
152070040,2645049408
151977303,2619382207
152216230,2642064367
152004340,2638363848
152101664,2648032956
152106478,2614714249
144625085,2648792409
145519771,2605305229
141745760,2623955989
147922525,2612870908
152226410,2634256530
152228913,2634341922
151384472,2524380841
151898971,2589127501
151560984,2568851133
151848227,2586724024
151524332,2550763123
152033361,2608985293
148999592,2350223721
148611812,2301664158
150857265,2502730152
150454636,2636766439
147086786,2588574981
141843399,2604882009
144651233,2616165871
142515876,2614265140
144039501,2637071779
152001666,2644209396
148695366,2653046676
152262856,2631594856
152203635,2640861175
152264933,2240554403
151986311,2612638518
152038688,2643082641
150432624,2632410892
142611132,#FPS102881 
152197820,2630964114
152269574,2632454656
148771113,2313605094
150037863,2522893980
145766296,2663966145
151887399,2621643477
151990785,2638045689
151384472,2524380841
152115691,2649537885
152170917,2628526182
151990785,2638045689
152132638,2650692888
141992840,2663752920
152132638,2650692888
152155913,2627327766
151241232,2242240979
144726938,         #FPS102902
142902579,2624491885
143740718,2637563346
151962381,2601891841
151977427,2606366428
152002984,2639670993
152136461,2617566277
151207843,2653399512
152019209,2625372571
152006903,2622776203
152228332,2642575375
151017529,2496750148
152189754,2626108720
152293659,2630534137
152297839,2665372416
150960482,2490730789
152299589,2666118525
151492494,2561592225
151557879,2620060225
147912330,2243888867
145032999,2664210465
150435675,#FPS102882 
150396757,2640281994
151886000,2592934192
151887085,2621306937
152304352,2631437617
149153345,#FPS102920 
152304082,2631547009
147062660,2631623545
152303363,2666596812
151700182,2554921741
151833932,2244884627
152107289,2649545613
152319066,2667457392
142564786,2659356441
151070714,2637904938
151672842,2666813244
147458525,2624379496
152323187,2668606113
152325145,2667959532
152325640,2668050780
150396757,2641155042
152056728,2614540996
152020749,2632219098
151969757,2642832786
148278362,2308332702
150970202,2503118947
152336556,2637969688
146660394,2668716489
144380450,2633024557
143492887,2668730409
148394138,2668018476
152351230,2248125383
152279572,2629045261
152354301,2248597163
152299589,2671370613
150435675,2639577748
152360292,2671703133
151543426,2541687088
149725097,2650954725
152362566,2671520340
143753463,2671532664
144353352,2636703949
141254804,2248361387
145106703,2246647343
151094757,2619962022
148774302,2241077051
144328483,2667490293
143941568,2668915344
151952264,2631765744
151236890,2671519341
146596799,2672420817
152324313,2637204172
152379229,2641505224
151018224,2497060768
150425552,2638497457
150774303,2251729211
152132017,2674603137
152334171,2642852670
152391915,2648063166
149040692,2669251689
141772660,2624743213
144307988,2666794185
149624443,2665795164
151323804,2537849059
152040594,2643211653
152134406,2634306199
152203661,2624524825
152184292,2656493601
152322126,2637283732
152310694,2667255561
146758146,2673449280
150396765,2637761125
145482154,2642862052
152128600,2620968112
146796274,2644842916
152104209,2631560599
151986729,2607672616
152013822,2610698488
152430574,2645466148
152304158,2645631402
152015592,2640961077
147728223,2645687908
152327077,2634449797
148541280,2677841556
152299589,2677936917
149268728,2646492496
151271628,2679076437
151513994,2667994293
144700422,2640196336
142702950,2641765189
146595965,2610240396
148933060,2641234669
152456667,2679415032
152460090,2680294209
150720050,#FPS102960 
152350950,2635848229
150538817,2647514538
151100605,2257650035
152461729,2648157820
152465771,2644579069
152265433,2257984607
152360292,2644799833
152337224,2638317220
152468871,2648664772
152428465,2676786204
152265951,2627925385
151694958,2653599750
152012343,2639978772
149516655,2647676692
147957583,2682100389
152353342,2670680232
152432479,2677643385
152106187,2648861709
152129795,2651113749
152141368,2651627340
152488999,2683008093
151513057,2545182906
152472541,2680863984
150059395,2683975641
152498849,2657189802
152468814,2654674446
151793932,2257917503
152429915,2650742814
152387313,2674106409
152462750,2644038973
152437863,2678216568
152463842,2679935448
151289330,2610527227
150038380,2640756909
151641261,2631483133
151123088,2680767801
152112384,2656968954
149594201,2260247423
145894645,2676436584
152495568,2684489124
152511317,2658263466
152514266,2684691288
152514678,2648579545
152441993,2678367465
150912120,2658622038
152484872,2646245389
152379106,2250581807
150564010,2658891018
150707366,2685314220
151822275,2653049056
152307484,2667026685
152512268,2684675040
141971157,2659271274
152211925,2627840740
152291056,2633643688
151866591,2620153689
150074746,2682889272
152538094,2687287857
151474810,2658097374
144615453,2246307038
152543536,2646487159
152134238,2687534664
152541081,2651259289
142742498,2688259413
150764807,2646730411
152543255,2655544036
151860248,2595991542
144450608,2647255939
144450607,2647270675
152512268,2684675040
145090472,2652036997
152424960,2641189165
152339092,2670249933
152009236,2623655839
152113216,2623286082
152155155,2622860476
152028657,2617971774
152252778,2626797613
152136032,2635085995
151513360,2535184009
152350746,2670348132
152361801,2249045291
152195330,2641880167
152217402,2641794511
152508575,2651985748
152514007,2643678415
152334751,2634208033
151576542,2569339020
152075606,2629198207
152481754,2650286824
141715813,2658499722
145975576,2652591832
152107944,2678113728
148332669,2656203684
144924805,2647368379
152470754,2648745280
152588883,2691768345
152457201,2257016003
149426234,2650807783
152377419,2647406034
152491235,2260403951
152518577,2648946817
152600533,2650972195
152462056,2648009488
152278029,2632986628
152599063,2692668696
151555378,2538572941
152361265,2671124868
149623207,2260788659
151863960,2645053033
145108305,2260890431
140590523,2655180604
151564039,2567522460
152108357,2623481382
143894529,2659648360
147213001,2652904711
149143166,2694785352
152626078,2653550887
152474466,2680908720
151349784,2538778410
152468741,2680366824
152456766,2680003512
152393160,2638591345
152542433,2646405703
152208923,2627381884
152508469,2684584992
152548957,2661471546
143773261,2246450693
146110174,2659767652
152426143,2676633324
152643045,2695949340
152640680,2246656325
152641412,2669326410
152641682,2246728661
152633756,2662989112
152470103,2258034359
152640474,2663047528
152645167,2696069664
152468606,2258080907
152641563,2663050648
152635976,2663021056
150967066,2696150196
149362430,2653380715
150838681,2246979305
151748391,2593284021
149187706,2608990603
144911443,2694702396
146501390,2695022229
152025327,2661497104
146614235,2654181403
152651437,2655891763
152653831,2656028635
145794945,2697451296
143999167,2697633828
152495546,2683409892
152605462,2243598161
152659450,2653826917
152432922,2652684196
152130693,2651024421
152339062,2634087313
152541060,2651054593
147148900,2665205620
152673558,2671894050
144307278,#FPS103042
152682782,2655524953
152682584,2700088377
152682540,2699550432
152679678,2655502465
152682321,2666258992
141014351,2655555769
152363978,2636510017
150180892,2699596716
142742498,2700020337
152684205,2658257443
152516746,2684890140
152596263,2692160040
150959565,2511727056
150622545,2699876904
144649493,2700466821
152351923,2641520848
152627822,2661766048
152590122,2692130253
152688130,2658737947
151725719,2673780990
152189009,2639908675
152693985,2701149369
152707155,2668322692
145819646,2702192328
152048206,2660644567
140003513,2625836742
152712799,2702784009
152712649,2675546202
151552921,2669027740
152715407,2661289843
141134705,2661297055
144470581,2658864565
152653871,2653827097
152757565,2705655120
151553856,2542237396
152191074,2625812392
150849761,2656449673
152708191,2702281605
150705796,2493064473
152430194,2678015397
151882596,2620449057
152699973,2656800709
152106398,2649341853
152210283,2659307493
151945166,2629796208
152226178,2625646897
152459942,2679552588
152035527,2612749072
152399796,2675191053
152228338,2659438164
152524113,2659248030
152504550,2647978693
152378897,2673294909
152531583,2686637973
151400442,2684824188
152683977,2655596785
152710973,2658007753
152715246,2702593620
152717860,2658663913
152719504,2661508591
152726237,2661535651
150019685,2702293821
148491392,2702284593
152717855,2669102104
152718694,2703180093
152706944,2701639428
151897826,2593409308
151886116,2247293294
151796305,2588430043
151862383,2616176289
152743460,2660417461
152629264,2694817500
152258604,2240386847
148680880,2246331365
152384415,2647195698
152628548,2668182918
152758424,2672382724
152386628,2642192416
152708817,2675159106
152761337,2664679663
152767137,2664967615
152768669,2706787044
152763961,2662274029
152677069,2698949496
152768753,2680131450
152774279,2662409161
152123489,2650930233
152771557,2680060254
152715034,2658693625
152698928,2667798868
152683658,2672947566
151374517,2533183950
152700180,2659130173
150902579,2486079265
152707730,2660361235
152433961,2658158773
152788771,2663384797
152709874,2668651312
152711168,2702205288
152712322,2668905496
152784390,2709132777
152789935,2674704148
151980865,2636036604
152791331,2667489139
152679652,2655357433
152539953,2660671518
152797464,2709556224
152795672,2664816265
152624400,2661560716
152805339,2709897300
152628651,2246133221
152300427,2634789868
152140939,2651277360
152193939,2656333128
152790112,2681858802
152473629,2649285748
152682990,2700329085
152803061,2664990145
152698102,2659385119
152395424,2645212588
152694506,2659479391
151470739,2685740172
152327077,2246937653
152819636,2669258095
152822124,2677356184
152710025,2668531288
152612981,2243924201
152825163,2711802900
152303175,2667021709
152543511,2661147894
152820002,2669394439
152831344,2712277152
152818304,2669387563
152515723,2652792724
152767177,2667441205
152836870,2712548520
152719504,2661508591
152839064,2712856044
152836820,2685882306
152793791,2709694485
152833563,2712892152
151669014,2563991862
152027916,2617750530
